season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,ngs_position,week,game_type,status_description_abbr,football_name,draft_number,age
2020,CIN,RB,RB,28.0,RES,Joe Mixon,Joe,Mixon,1996-07-24,73.0,220.0,Oklahoma,00-0033897,3116385,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,30161,11707,11803,MixoJo00,18858,4018,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pkzlqusxfp1pioew4pb3",MIX564388,44860,32004d49-5856-4388-c611-05b6fcff1d1d,2017.0,2017.0,CIN,,17.0,REG,R01,Joe,48.0,24.0
2020,TB,DB,SS,21.0,CUT,Justin Evans,Justin,Evans,1995-08-26,72.0,199.0,Texas A&amp;M,00-0033898,3895859,410037b3-d7f2-4188-9d87-53bf51fd31fe,30163,11988,11805,EvanJu00,18942,4096,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7gttrjzmyyiooi4pzvq",EVA428259,44862,32004556-4142-8259-7e6e-8e15957da789,2017.0,2017.0,TB,,16.0,REG,W03,Justin,50.0,25.0
2020,TEN,QB,QB,14.0,DEV,DeShone Kizer,DeShone,Kizer,1996-01-03,76.0,233.0,Notre Dame,00-0033899,3129302,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,30165,11692,11807,KizeDe00,18868,4026,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqmmtdcwopaixn3m54ku",KIZ080286,44864,32004b49-5a08-0286-2a4a-4466d3b555e6,2017.0,2017.0,CLE,,18.0,WC,P07,DeShone,52.0,24.0
2020,SEA,OL,C,77.0,ACT,Ethan Pocic,Ethan,Pocic,1995-08-05,78.0,320.0,Louisiana State,00-0033901,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xl1je2ir0pyokqo5rblg",POC303385,44870,3200504f-4330-3385-f54c-3031b4454d04,2017.0,2017.0,SEA,C,18.0,WC,A01,Ethan,58.0,25.0
2020,KC,DL,DE,92.0,ACT,Tanoh Kpassagnon,Tanoh,Kpassagnon,1994-06-14,79.0,289.0,Villanova,00-0033902,2982313,cb43fb1e-9c65-4462-8c05-798d5885b845,30172,11924,11814,KpasTa00,18960,4114,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amj3frtpcb7re2vtiq8y",KPA593274,44871,32004b50-4159-3274-389b-164044c6ef05,2017.0,2017.0,KC,EDGE,21.0,SB,A01,Tanoh,59.0,26.0
2020,JAX,DB,SS,29.0,ACT,Josh Jones,Joshua,Jones,1994-09-20,74.0,220.0,North Carolina State,00-0033903,3051716,8ddd0a30-563c-4fae-a6a8-a19747721924,30174,11998,11816,JoneJo06,18955,4109,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmdvbxcc9i4xkp2ycpmv",JON506328,44873,32004a4f-4e50-6328-8fb0-89d28754c963,2017.0,2017.0,GB,SAFETY,17.0,REG,A01,Josh,61.0,25.0
2020,BUF,OL,T,73.0,ACT,Dion Dawkins,Dion,Dawkins,1994-04-26,77.0,320.0,Temple,00-0033904,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvtlk7zjxa57m218z6dg",DAW056236,44875,32004441-5705-6236-cf99-fd4dcf52774c,2017.0,2017.0,BUF,T,20.0,CON,A01,Dion,63.0,26.0
2020,CLE,DL,DT,65.0,ACT,Larry Ogunjobi,Olumide,Ogunjobi,1994-06-03,75.0,305.0,North Carolina-Charlotte,00-0033905,3050122,915f567f-ca74-426a-8ed0-123c45f67baa,30178,11933,11820,OgunLa00,18952,4106,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygxpxmbntxnlfjvq48u1",OGU431455,44877,32004f47-5543-1455-618c-a01f22ab7199,2017.0,2017.0,CLE,INTERIOR_LINE,19.0,DIV,A01,Larry,65.0,26.0
2020,NO,RB,RB,41.0,ACT,Alvin Kamara,Alvin,Kamara,1995-07-25,70.0,215.0,Tennessee,00-0033906,3054850,d9c857b2-97da-4fb8-a527-afbbb2a67413,30180,11732,11822,KamaAl00,18878,4035,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rubeyrjz53yacwyjgycx",KAM244058,44879,32004b41-4d24-4058-5a3b-01bd39e6a25d,2017.0,2017.0,NO,RB,19.0,DIV,A01,Alvin,67.0,25.0
2020,JAX,DL,DE,94.0,ACT,Dawuane Smoot,Dawuane,Smoot,1995-03-02,75.0,264.0,Illinois,00-0033907,3042476,887dc7b2-fb32-4126-be14-509b40424d34,30181,11942,11823,SmooDa00,18959,4113,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qozl5tzhwbh3n26zck09",SMO474349,44880,3200534d-4f47-4349-7350-861e0a999ca9,2017.0,2017.0,JAX,EDGE,17.0,REG,A01,Dawuane,68.0,25.0
2020,LA,WR,WR,10.0,INA,Cooper Kupp,Cooper,Kupp,1993-06-15,74.0,208.0,Eastern Washington,00-0033908,2977187,2806e915-c46f-492f-8a29-71d3a85e5620,30182,11863,11824,KuppCo00,18882,4039,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kfmofyneoponii4twxdq",KUP534597,44881,32004b55-5053-4597-b958-87408c31956f,2017.0,2017.0,LA,,19.0,DIV,I01,Cooper,69.0,27.0
2020,NYJ,OL,G,67.0,ACT,Pat Elflein,Patrick,Elflein,1994-07-06,75.0,303.0,Ohio State,00-0033909,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqxac4fcav85b7gvutr",ELF177981,44882,3200454c-4617-7981-a93d-0e2331f21f60,2017.0,2017.0,MIN,G,17.0,REG,A01,Pat,70.0,26.0
2020,LAC,OL,G,66.0,ACT,Dan Feeney,Daniel,Feeney,1994-05-29,76.0,310.0,Indiana,00-0033910,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypbe2ikiyyitvorcjyok",FEE559347,44883,32004645-4555-9347-23b7-c1724aa25fe0,2017.0,2017.0,LAC,C,17.0,REG,A01,Dan,71.0,26.0
2020,CLE,WR,WR,10.0,RES,Taywan Taylor,Taywan,Taylor,1995-03-02,71.0,203.0,Western Kentucky,00-0033911,3059760,29972cbe-2912-49df-916b-200eead9a218,30185,11880,11827,TaylTa00,18971,4125,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n0kolr3zjappzojczo5w",TAY716250,44884,32005441-5971-6250-197f-078bbce0e7cb,2017.0,2017.0,TEN,,19.0,DIV,R01,Taywan,72.0,25.0
2020,SF,DL,DE,78.0,RES,Jordan Willis,Jordan,Willis,1995-05-02,76.0,270.0,Kansas State,00-0033912,3052434,92c77d16-f8bf-4716-bcde-6328838f4e65,30186,11953,11828,WillJo09,18951,4105,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogcjioxnpfo5qwgj8ihn",WIL603954,44885,32005749-4c60-3954-e496-181276b2909c,2017.0,2017.0,CIN,,17.0,REG,R01,Jordan,73.0,25.0
2020,PIT,DL,DE,95.0,ACT,Chris Wormley,Christopher,Wormley,1993-08-25,77.0,300.0,Michigan,00-0033913,2977615,9ea97d0c-6af7-46cd-a69f-b61a649e5a28,30187,11955,11829,WormCh00,18947,4101,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aczlu96p2dgxpcpkhfbx",WOR645302,44886,3200574f-5264-5302-4b3c-cd49024f87a2,2017.0,2017.0,BAL,INTERIOR_LINE,18.0,WC,A01,Chris,74.0,27.0
2020,NO,LB,ILB,47.0,ACT,Alex Anzalone,Alex,Anzalone,1994-09-22,75.0,240.0,Florida,00-0033914,3043107,8bb2d40a-6dd2-4108-9810-5def1b45f192,30189,11957,11831,AnzaAl00,18964,4118,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/us6bpcepisbzrqmnyrf8",ANZ059326,44888,3200414e-5a05-9326-7226-57708da620ee,2017.0,2017.0,NO,MLB,19.0,DIV,A01,Alex,76.0,25.0
2020,SEA,LB,OLB,47.0,CUT,Tim Williams,Timothy,Williams,1993-11-12,75.0,244.0,Alabama,00-0033915,3054862,e1677afe-2d03-4e11-b6af-ba3810720799,30191,11952,11833,WillTi00,18946,4100,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/od7irjuvkfyakwb83ewf",WIL538306,44890,32005749-4c53-8306-a9f5-551991ebad4b,2017.0,2017.0,BAL,,7.0,REG,,Tim,,26.0
2020,NYJ,LB,OLB,93.0,ACT,Tarell Basham,Tarell,Basham,1994-03-18,76.0,266.0,Ohio,00-0033917,3052977,d7068799-55b7-47c2-91d9-0e532957939e,30193,11902,11835,BashTa00,18958,4112,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khkpsdudfrm8krccxsc2",BAS140463,44892,32004241-5314-0463-60dd-5752e5c3fcf1,2017.0,2017.0,IND,EDGE,17.0,REG,A01,Tarell,80.0,26.0
2020,WAS,DB,CB,25.0,ACT,Fabian Moreau,Fabian,Moreau,1994-04-09,72.0,204.0,UCLA,00-0033918,2971586,5ff63fe6-3b33-4f0d-bc51-d5e84d862b08,30194,11970,11836,MoreFa00,18972,4126,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlgtq0izxqdmgcy7t4a8",MOR095343,44893,32004d4f-5209-5343-5b58-7df71cf62da8,2017.0,2017.0,WAS,SLOT_CB,18.0,WC,A01,Fabian,81.0,26.0
2020,LA,DL,DE,49.0,ACT,Derek Rivers,Derek,Rivers,1994-05-09,77.0,250.0,Youngstown State,00-0033920,3049268,7d1d8954-3836-4bbc-9d70-cd85e57c7c69,30196,11938,11838,RiveDe00,18963,4117,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xgw3xjk9ktbsnqikt8kn",RIV455810,44895,32005249-5645-5810-4a0d-8efb3db9f5f0,2017.0,2017.0,NE,EDGE,19.0,DIV,A01,Derek,83.0,26.0
2020,TB,WR,WR,14.0,ACT,Chris Godwin,Rod,Godwin,1996-02-27,73.0,209.0,Penn State,00-0033921,3116165,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,30197,11718,11839,GodwCh00,18880,4037,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tj59ipzac4m2vagb3ki5",GOD549393,44896,3200474f-4454-9393-6eec-24189dd66641,2017.0,2017.0,TB,SLOT_WR,21.0,SB,A01,Chris,84.0,24.0
2020,CLE,RB,RB,27.0,ACT,Kareem Hunt,Kareem,Hunt,1995-08-06,71.0,216.0,Toledo,00-0033923,3059915,0ef0d0ca-2d2d-455b-ab63-a20c01303e37,30199,11739,11841,HuntKa00,18944,4098,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/soaqewfl8xjea2lpzfth",HUN308934,44898,32004855-4e30-8934-bd0d-d8d3d09b6aac,2017.0,2017.0,KC,RB,19.0,DIV,A01,Kareem,86.0,25.0
2020,HOU,DL,DT,95.0,RES,Eddie Vanderdoes,Eddie,Vanderdoes,1994-10-13,75.0,315.0,UCLA,00-0033924,3047570,3618e094-0273-4e99-9641-65cc488128e5,30201,11948,11843,VandEd00,18967,4121,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j0flmxtygmxxboev0es1",VAN409052,44900,32005641-4e40-9052-b105-d49ffbbb5d8c,2017.0,2017.0,OAK,,17.0,REG,R62,Eddie,88.0,25.0
2020,TEN,RB,RB,45.0,INA,D'Onta Foreman,D'Onta,Foreman,1996-04-24,73.0,233.0,Texas,00-0033925,3125116,02779042-2b4e-4fa9-b598-364fe01b523a,30202,11685,11844,ForeDO00,18957,4111,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjztfvhrrtjgczvmyhnz",FOR392618,44901,3200464f-5239-2618-71de-9b22c3939617,2017.0,2017.0,HOU,,18.0,WC,A01,D'Onta,89.0,24.0
2020,SEA,DB,CB,26.0,ACT,Shaquill Griffin,Shaquill,Griffin,1995-07-20,72.0,198.0,Central Florida,00-0033926,3054026,dd7640e6-d81d-4605-b900-451bf40e5bd6,30203,12015,11845,GrifSh00,18986,4140,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u3eeqbzyiguwoqdkz4fb",GRI296565,44902,32004752-4929-6565-7f54-59ffc735723f,2017.0,2017.0,SEA,CB,18.0,WC,A01,Shaquill,90.0,25.0
2020,LA,DB,FS,43.0,ACT,John Johnson,John,Johnson,1995-12-19,72.0,209.0,Boston College,00-0033927,3046292,8c824157-eb33-4378-bf19-6c738a186ceb,30204,11997,11847,JohnJo10,18979,4133,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwzn5lh2mhktocqcougu",JOH362641,44903,32004a4f-4836-2641-9903-f7417c116857,2017.0,2017.0,LA,SAFETY,19.0,DIV,A01,John,91.0,24.0
2020,DAL,DB,CB,26.0,ACT,Jourdan Lewis,Jourdan,Lewis,1995-08-31,70.0,195.0,Michigan,00-0033928,3045207,7ff68f1d-204c-4d49-9179-ecb2514094dc,30205,12024,11846,LewiJo01,18975,4129,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/akuas0mmk5ck3iofwnpl",LEW419597,44904,32004c45-5741-9597-66ab-b18d5fb659a5,2017.0,2017.0,DAL,SLOT_CB,17.0,REG,A01,Jourdan,92.0,25.0
2020,GB,DL,DE,90.0,RES,Montravius Adams,Montravius,Adams,1995-07-24,76.0,304.0,Auburn,00-0033929,3051894,794760c3-b654-48fa-ba3c-3b07fdb4c03e,30206,11752,11848,AdamMo00,18978,4132,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxht23f0urpzrgmafhyl",ADA519824,44905,32004144-4151-9824-1230-49b9593d6a6e,2017.0,2017.0,GB,,20.0,CON,R01,Montravius,93.0,25.0
2020,PIT,DB,CB,20.0,ACT,Cameron Sutton,Cameron,Sutton,1995-02-27,71.0,188.0,Tennessee,00-0033930,3044724,d8fc7bb7-333c-4caf-9512-893c334f56ef,30207,12031,11850,SuttCa00,18984,4138,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gmzdsh27amyxvp3vjkib",SUT313402,44906,32005355-5431-3402-67cd-92ad57aa3382,2017.0,2017.0,PIT,CB,18.0,WC,A01,Cameron,94.0,25.0
2020,SEA,DB,SS,42.0,RES,Delano Hill,Delano,Hill,1995-11-26,73.0,216.0,Michigan,00-0033931,3045214,d5fde14a-1f7e-4db7-ad67-e6ea1cd415e2,30208,11992,11849,,18987,4141,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jl9hxu0ugeyjdjljhhor",HIL170556,44907,32004849-4c17-0556-1de1-66fd253b9acd,2017.0,2017.0,SEA,,18.0,WC,R01,Delano,95.0,24.0
2020,DET,WR,WR,19.0,INA,Kenny Golladay,Kenneth,Golladay,1993-11-03,76.0,213.0,Northern Illinois,00-0033932,2974858,659d31a3-9c62-4e3d-a0ea-b2e4967d6947,30209,11857,11851,GollKe00,18977,4131,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtjunfwkabgt4lx8dfky",GOL573546,44908,3200474f-4c57-3546-c21d-b780be32aca0,2017.0,2017.0,DET,,17.0,REG,A01,Kenny,96.0,26.0
2020,KC,WR,WR,11.0,RES,Chad Williams,Chad,Williams,1994-10-19,74.0,204.0,Grambling,00-0033933,3066052,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,30211,12113,11853,WillCh05,18974,4128,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/euzfm4rfpar0i5lmm2df",WIL179904,44910,32005749-4c17-9904-3dde-37d07e19be35,2017.0,2017.0,ARI,,21.0,SB,R23,Chad,98.0,25.0
2020,NO,DL,DE,91.0,ACT,Trey Hendrickson,Collins,Hendrickson,1994-12-05,76.0,270.0,Florida Atlantic,00-0033935,3052743,41d217b9-ec7b-4d72-8a0a-5f0e3a16b693,30216,11919,11858,HendTr00,18981,4135,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w82zwvunhpyawictqloh",HEN324452,44915,32004845-4e32-4452-75c5-0aabacd72a94,2017.0,2017.0,NO,EDGE,19.0,DIV,A01,Trey,103.0,25.0
2020,SF,QB,QB,3.0,ACT,C.J. Beathard,Casey,Beathard,1993-11-16,74.0,215.0,Iowa,00-0033936,2979520,6608fdbf-6c93-47cc-ad44-9da2fda598ce,30217,11833,11859,BeatC.00,18973,4127,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxnftopynjpknelosh3j",BEA000000,44916,32004245-4100-0000-1302-8b14c2a27740,2017.0,2017.0,SF,QB,17.0,REG,A01,C.J.,104.0,26.0
2020,CAR,WR,WR,82.0,DEV,Amara Darboh,Amara,Darboh,1994-02-01,74.0,219.0,Michigan,00-0033937,2977629,91aac0f7-60ed-4333-8aee-15bd56764464,30219,11852,11861,DarbAm00,18985,4139,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q89vsyniuhgsk9ycw6tb",DAR032327,44918,32004441-5203-2327-c092-d07f965cf947,2017.0,2017.0,SEA,,17.0,REG,P06,Amara,106.0,26.0
2020,MIA,LB,OLB,47.0,RES,Vince Biegel,Vincent,Biegel,1993-07-02,75.0,246.0,Wisconsin,00-0033939,2977798,28b0d2fd-18d0-442e-a9ec-70b2f8065ff2,30221,11959,11863,BiegVi00,18991,4145,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blvaacrmky9fypagxqww",BIE328770,44921,32004249-4532-8770-1f87-e70ee4709c76,2017.0,2017.0,GB,,17.0,REG,R01,Vince,108.0,27.0
2020,MIN,DL,DT,94.0,ACT,Jaleel Johnson,Jaleel,Johnson,1994-07-12,75.0,316.0,Iowa,00-0033940,2979523,016a6d56-0b72-490e-8dae-41b5d3d2db63,30222,11921,11864,JohnJa09,19019,4173,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/utgj8cow4nebdfqndzsc",JOH321843,44922,32004a4f-4832-1843-8fbe-91e7ad36a9fb,2017.0,2017.0,MIN,INTERIOR_LINE,17.0,REG,A01,Jaleel,109.0,26.0
2020,LAC,DB,SS,23.0,INA,Rayshawn Jenkins,Rayshawn,Jenkins,1994-01-25,73.0,220.0,Miami,00-0033941,2969961,18f174c9-a956-4c14-bd23-9e799fef6dc7,30226,11994,11868,JenkRa00,19026,4180,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtvaeyb34r183lxzmbto",JEN428013,44926,32004a45-4e42-8013-cbad-6b370e9849e4,2017.0,2017.0,LAC,,17.0,REG,A01,Rayshawn,113.0,26.0
2020,LA,WR,WR,11.0,ACT,Josh Reynolds,Joshua Dedmon-Reynolds,Reynolds,1995-02-16,75.0,196.0,Texas A&amp;M,00-0033943,3115306,682eda79-0026-4ad8-8f45-a61ce42cb908,30230,11871,11872,ReynJo00,19017,4171,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yptdi5jjpecztymilu2b",REY398905,44930,32005245-5939-8905-3a79-3286353be377,2017.0,2017.0,LA,WR,19.0,DIV,A01,Josh,117.0,25.0
2020,MIN,LB,OLB,42.0,CUT,Ben Gedeon,Benjamin,Gedeon,1994-10-16,74.0,244.0,Michigan,00-0033944,3045212,1cf282eb-ab14-4d2d-8a0d-702ddd83cfcc,30233,11972,11875,GedeBe00,19018,4172,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrl4lulccvj3zmfdzsnt",GED438361,44933,32004745-4443-8361-6974-f2415b58b860,2017.0,2017.0,MIN,,10.0,REG,W03,Ben,120.0,25.0
2020,LA,LB,OLB,50.0,ACT,Samson Ebukam,Nnamaka Ebukam,Ebukam,1995-05-09,75.0,245.0,Eastern Washington,00-0033945,3045527,1d05c82f-81cd-4fad-84f5-8be990c5258d,30238,12201,11880,EbukSa00,19016,4170,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntm1xbn0uy92fqpmzrya",EBU355964,44938,32004542-5535-5964-70df-ad4c6a840cec,2017.0,2017.0,LA,EDGE,19.0,DIV,A01,Samson,125.0,25.0
2020,WAS,OL,T,72.0,ACT,David Sharpe,David,Sharpe,1995-10-21,78.0,330.0,Florida,00-0033946,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vn3nk2fdefexsjihsew9",SHA433393,44942,32005348-4143-3393-70e8-6848464fd5c0,2017.0,2017.0,OAK,,18.0,WC,A01,David,129.0,24.0
2020,NE,DL,DE,91.0,ACT,Deatrich Wise,Deatrich,Wise,1994-07-26,77.0,275.0,Arkansas,00-0033947,2980080,2516f9e7-9927-409d-adbe-b32d680ae71d,30244,11954,11886,WiseDe00,19020,4174,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhmkf3vnjwzmoz8yske6",WIS078731,44944,32005749-5307-8731-a79e-5eb302a7bb7b,2017.0,2017.0,NE,INTERIOR_LINE,17.0,REG,A01,Deatrich,131.0,26.0
2020,GB,RB,RB,30.0,ACT,Jamaal Williams,Jamaal,Williams,1995-04-03,72.0,213.0,Brigham Young,00-0033948,2980453,122e131c-b08c-4b10-901d-481a20aeffb8,30247,11777,11889,WillJa06,18995,4149,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuxsp5zntefv9yccbfos",WIL328269,44947,32005749-4c32-8269-4a19-d851ac99ba3c,2017.0,2017.0,GB,RB,20.0,CON,A01,Jamaal,134.0,25.0
2020,PIT,QB,QB,5.0,INA,Joshua Dobbs,Robert,Dobbs,1995-01-26,75.0,216.0,Tennessee,00-0033949,3044720,15bedebc-839e-450a-86f6-1f5ad1f4f820,30248,11834,11890,DobbJo00,19025,4179,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfekz5cpd0rffzs6sfcb",DOB302360,44948,3200444f-4230-2360-8e14-dbbe1dede120,2017.0,2017.0,PIT,,18.0,WC,A01,Joshua,135.0,25.0
2020,NYG,RB,RB,22.0,ACT,Wayne Gallman,Wayne,Gallman,1994-10-01,72.0,210.0,Clemson,00-0033950,3045127,567fe739-5425-4d78-896c-f1486813910d,30253,11761,11895,GallWa00,18996,4150,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zlhxdru9d7ktq8kxylaa",GAL649066,44953,32004741-4c64-9066-25c6-c9a8be2311bb,2017.0,2017.0,NYG,RB,17.0,REG,A01,Wayne,140.0,25.0
2020,IND,RB,RB,25.0,RES,Marlon Mack,Marlon,Mack,1996-03-07,72.0,210.0,South Florida,00-0033951,3139605,413f7971-4d5b-496d-a11b-f623e9bc3b7c,30256,11765,11898,MackMa00,18998,4152,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unt9jomg4vkmatqez2f1",MAC338783,44956,32004d41-4333-8783-1057-4314041567c5,2017.0,2017.0,IND,,18.0,WC,R01,Marlon,143.0,24.0
2020,IND,DL,NT,90.0,ACT,Grover Stewart,Grover,Stewart,1993-10-20,76.0,315.0,"Albany State, Ga.",00-0033952,4058825,fae57441-a198-4674-8a37-401b64d17961,30257,12202,11899,StewGr00,19014,4168,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tnuh15delbkaoj5ek5tp",STE757436,44957,32005354-4575-7436-dbba-86ad2a2f4b3a,2017.0,2017.0,IND,INTERIOR_LINE,18.0,WC,A01,Grover,144.0,26.0
2020,DEN,TE,TE,81.0,DEV,Jordan Leggett,Jordan,Leggett,1995-01-31,77.0,258.0,Clemson,00-0033953,3045118,bea00842-e4db-4955-857a-ea8d4a0e215b,30263,11893,11905,LeggJo00,18999,4153,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjcxnm0lntsec4idp0gi",LEG424519,44963,32004c45-4742-4519-8d66-b06d05829d00,2017.0,2017.0,NYJ,,17.0,REG,P07,Jordan,150.0,25.0
2020,TEN,LB,ILB,55.0,RES,Jayon Brown,Jayon,Brown,1995-02-26,72.0,226.0,UCLA,00-0033954,3047559,29c53cbc-9d94-46af-b46a-674f9c1e5c79,30268,11963,11910,BrowJa06,19066,4220,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p5zdiexdgvzefohkfveg",BRO486545,44968,32004252-4f48-6545-77f7-ac6c4d81c66a,2017.0,2017.0,TEN,,18.0,WC,R01,Jayon,155.0,25.0
2020,TEN,RB,RB,28.0,ACT,Jeremy McNichols,Jeremy,McNichols,1995-12-26,69.0,205.0,Boise State,00-0033955,3127586,25cc3585-6194-4786-968a-2600db46b6c6,30275,11767,11917,McNiJe00,19065,4219,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztws9ddvhcczu6cwvxli",MCN750971,44975,32004d43-4e75-0971-c818-00cfc1798991,2017.0,2017.0,TB,RB,18.0,WC,A01,Jeremy,162.0,24.0
2020,CHI,WR,WR,13.0,DEV,Rodney Adams,Rodney,Adams,1994-09-15,73.0,189.0,South Florida,00-0033957,3059918,dc8a06c8-538a-4408-8a2b-1d9bfafb8a3c,30283,11844,11925,AdamRo01,19054,4208,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjrqc9cmakjqaboefcri",ADA555214,44983,32004144-4155-5214-265d-3368798b4bd3,2017.0,2017.0,MIN,,18.0,WC,P01,Rodney,170.0,25.0
2020,LV,QB,QB,3.0,INA,Nathan Peterman,Nathan,Peterman,1994-05-04,74.0,225.0,Pittsburgh,00-0033958,2972236,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,30284,11840,11926,PeteNa00,19029,4183,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o9jemxlnuzgdqrtto33y",PET071806,44984,32005045-5407-1806-8416-0c28f3e38ba0,2017.0,2017.0,BUF,,17.0,REG,A01,Nathan,171.0,26.0
2020,PIT,OL,G,64.0,INA,Danny Isidora,Daniel,Isidora,1994-06-05,75.0,306.0,Miami,00-0033960,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qc9bfzis6kak8dz9uop1",ISI148317,44993,32004953-4914-8317-8b45-dce72c3ab699,2017.0,2017.0,MIN,,18.0,WC,A01,Danny,180.0,26.0
2020,WAS,DL,DE,96.0,RES,Caleb Brantley,Caleb,Brantley,1994-09-02,74.0,307.0,Florida,00-0033962,3054950,fe1a1b0d-1d0e-496c-8777-2b5aff1f7231,30298,11904,11939,BranCa00,19077,4231,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkvkggtbvtb0mjfbpdpm",BRA627462,44998,32004252-4162-7462-5ad5-856829160717,2017.0,2017.0,CLE,,18.0,WC,R62,Caleb,185.0,25.0
2020,NYJ,DL,DT,79.0,ACT,Tanzel Smart,Tanzel,Smart,1994-11-06,73.0,295.0,Tulane,00-0033963,3041112,243b786c-744d-4a6b-9a8a-0b4e5fd2ad18,30302,11941,11944,SmarTa00,19097,4251,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f3bq5cux4662ckkjlvvv",SMA791275,45002,3200534d-4179-1275-7efe-091fb227948c,2017.0,2017.0,LA,INTERIOR_LINE,17.0,REG,A01,Tanzel,189.0,25.0
2020,IND,DL,DE,97.0,ACT,Al-Quadin Muhammad,Al-Quadin,Muhammad,1995-03-28,76.0,250.0,Miami,00-0033964,3051942,08875a0a-0a3c-4fc1-b5f7-41d510503628,30309,11930,11951,MuhaAl00,19105,4259,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s2mka4eoek3v79p2i7rx",MUH405540,45009,32004d55-4840-5540-392b-8eb5c7758a63,2017.0,2017.0,NO,EDGE,18.0,WC,A01,Al-Quadin,196.0,25.0
